port,name,description,wellknown,common
2717,pn-requester,PN REQUESTER,0,1
2718,pn-requester2,PN REQUESTER 2,0,1
2719,scan-change,Scan & Change,0,0
2720,wkars,wkars,0,0
2721,smart-diagnose,Smart Diagnose,0,0
2722,proactivesrvr,Proactive Server,0,0
2723,watchdog-nt,WatchDog NT Protocol,0,0
2724,qotps,qotps,0,0
2725,msolap-ptp2,MSOLAP PTP2,0,1
2726,tams,TAMS,0,0
2727,mgcp-callagent,Media Gateway Control Protocol Call Agent,0,0
2728,sqdr,SQDR,0,0
2729,tcim-control,TCIM Control,0,0
2730,nec-raidplus,NEC RaidPlus,0,0
2731,fyre-messanger,Fyre Messanger,0,0
2732,g5m,G5M,0,0
2733,signet-ctf,Signet CTF,0,0
2734,ccs-software,CCS Software,0,0
2735,netiq-mc,NetIQ Monitor Console,0,0
2736,radwiz-nms-srv,RADWIZ NMS SRV,0,0
2737,srp-feedback,SRP Feedback,0,0
2738,ndl-tcp-ois-gw,NDL TCP-OSI Gateway,0,0
2739,tn-timing,TN Timing,0,0
2740,alarm,Alarm,0,0
2741,tsb,TSB,0,0
2742,tsb2,TSB2,0,0
2743,murx,murx,0,0
2744,honyaku,honyaku,0,0
2745,urbisnet,URBISNET,0,0
2746,cpudpencap,CPUDPENCAP,0,0
2747,fjippol-swrly,,0,0
2748,fjippol-polsvr,,0,0
2749,fjippol-cnsl,,0,0
2750,fjippol-port1,,0,0
2751,fjippol-port2,,0,0
2752,rsisysaccess,RSISYS ACCESS,0,0
2753,de-spot,de-spot,0,0
2754,apollo-cc,APOLLO CC,0,0
2755,expresspay,Express Pay,0,0
2756,simplement-tie,simplement-tie,0,0
2757,cnrp,CNRP,0,0
2758,apollo-status,APOLLO Status,0,0
2759,apollo-gms,APOLLO GMS,0,0
2760,sabams,Saba MS,0,0
2761,dicom-iscl,DICOM ISCL,0,0
2762,dicom-tls,DICOM TLS,0,0
2763,desktop-dna,Desktop DNA,0,0
2764,data-insurance,Data Insurance,0,0
2765,qip-audup,qip-audup,0,0
2766,compaq-scp,Compaq SCP,0,0
2767,uadtc,UADTC,0,0
2768,uacs,UACS,0,0
2769,exce,eXcE,0,0
2770,veronica,Veronica,0,0
2771,vergencecm,Vergence CM,0,0
2772,auris,auris,0,0
2773,rbakcup1,RBackup Remote Backup,0,0
2774,rbakcup2,RBackup Remote Backup,0,0
2775,smpp,SMPP,0,0
2776,ridgeway1,Ridgeway Systems & Software,0,0
2777,ridgeway2,Ridgeway Systems & Software,0,0
2778,gwen-sonya,Gwen-Sonya,0,0
2779,lbc-sync,LBC Sync,0,0
2780,lbc-control,LBC Control,0,0
2781,whosells,whosells,0,0
2782,everydayrc,everydayrc,0,0
2783,aises,AISES,0,0
2784,www-dev,world wide web - development,0,0
2785,aic-np,aic-np,0,0
2786,aic-oncrpc,aic-oncrpc - Destiny MCD database,0,0
2787,piccolo,piccolo - Cornerstone Software,0,0
2788,fryeserv,NetWare Loadable Module - Seagate Software,0,0
2789,media-agent,Media Agent,0,0
2790,plgproxy,PLG Proxy,0,0
2791,mtport-regist,MT Port Registrator,0,0
2792,f5-globalsite,f5-globalsite,0,0
2793,initlsmsad,initlsmsad,0,0
2795,livestats,LiveStats,0,0
2796,ac-tech,ac-tech,0,0
2797,esp-encap,esp-encap,0,0
2798,tmesis-upshot,TMESIS-UPShot,0,0
2799,icon-discover,ICON Discover,0,0
2800,acc-raid,ACC RAID,0,1
2801,igcp,IGCP,0,0
2802,veritas-tcp1,Veritas TCP1,0,0
2803,btprjctrl,btprjctrl,0,0
2804,dvr-esm,March Networks Digital Video Recorders and Enterprise Service Manager products,0,0
2805,wta-wsp-s,WTA WSP-S,0,0
2806,cspuni,cspuni,0,0
2807,cspmulti,cspmulti,0,0
2808,j-lan-p,J-LAN-P,0,0
2809,corbaloc,CORBA LOC,0,1
2810,netsteward,Active Net Steward,0,0
2811,gsiftp,GSI FTP,0,1
2812,atmtcp,atmtcp,0,0
2813,llm-pass,llm-pass,0,0
2814,llm-csv,llm-csv,0,0
2815,lbc-measure,LBC Measurement,0,0
2816,lbc-watchdog,LBC Watchdog,0,0
2817,nmsigport,NMSig Port,0,0
2818,rmlnk,rmlnk,0,0
2819,fc-faultnotify,FC Fault Notification,0,0
2820,univision,UniVision,0,0
2821,vrts-at-port,VERITAS Authentication Service,0,0
2822,ka0wuc,ka0wuc,0,0
2823,cqg-netlan,CQG Net/LAN,0,0
2824,cqg-netlan-1,CQG Net/LAN 1,0,0
2826,slc-systemlog,slc systemlog,0,0
2827,slc-ctrlrloops,slc ctrlrloops,0,0
2828,itm-lm,ITM License Manager,0,0
2829,silkp1,silkp1,0,0
2830,silkp2,silkp2,0,0
2831,silkp3,silkp3,0,0
2832,silkp4,silkp4,0,0
2833,glishd,glishd,0,0
2834,evtp,EVTP,0,0
2835,evtp-data,EVTP-DATA,0,0
2836,catalyst,catalyst,0,0
2837,repliweb,Repliweb,0,0
2838,starbot,Starbot,0,0
2839,nmsigport,NMSigPort,0,0
2840,l3-exprt,l3-exprt,0,0
2841,l3-ranger,l3-ranger,0,0
2842,l3-hawk,l3-hawk,0,0
2843,pdnet,PDnet,0,0
2844,bpcp-poll,BPCP POLL,0,0
2845,bpcp-trap,BPCP TRAP,0,0
2846,aimpp-hello,AIMPP Hello,0,0
2847,aimpp-port-req,AIMPP Port Req,0,0
2848,amt-blc-port,AMT-BLC-PORT,0,0
2849,fxp,FXP,0,0
2850,metaconsole,MetaConsole,0,0
2851,webemshttp,webemshttp,0,0
2852,bears-01,bears-01,0,0
2853,ispipes,ISPipes,0,0
2854,infomover,InfoMover,0,0
2855,msrp,MSRP over TCP,0,0
2856,cesdinv,cesdinv,0,0
2857,simctlp,SimCtIP,0,0
2858,ecnp,ECNP,0,0
2859,activememory,Active Memory,0,0
2860,dialpad-voice1,Dialpad Voice 1,0,0
2861,dialpad-voice2,Dialpad Voice 2,0,0
2862,ttg-protocol,TTG Protocol,0,0
2863,sonardata,Sonar Data,0,0
2864,astronova-main,main 5001 cmd,0,0
2865,pit-vpn,pit-vpn,0,0
2866,iwlistener,iwlistener,0,0
2867,esps-portal,esps-portal,0,0
2868,npep-messaging,Norman Proprietaqry Events Protocol,0,0
2869,icslap,ICSLAP,0,1
2870,daishi,daishi,0,0
2871,msi-selectplay,MSI Select Play,0,0
2872,radix,RADIX,0,0
2874,dxmessagebase1,DX Message Base Transport Protocol,0,0
2875,dxmessagebase2,DX Message Base Transport Protocol,0,1
2876,sps-tunnel,SPS Tunnel,0,0
2877,bluelance,BLUELANCE,0,0
2878,aap,AAP,0,0
2879,ucentric-ds,ucentric-ds,0,0
2880,synapse,Synapse Transport,0,0
2881,ndsp,NDSP,0,0
2882,ndtp,NDTP,0,0
2883,ndnp,NDNP,0,0
2884,flashmsg,Flash Msg,0,0
2885,topflow,TopFlow,0,0
2886,responselogic,RESPONSELOGIC,0,0
2887,aironetddp,aironet,0,0
2888,spcsdlobby,SPCSDLOBBY,0,0
2889,rsom,RSOM,0,0
2890,cspclmulti,CSPCLMULTI,0,0
2891,cinegrfx-elmd,CINEGRFX-ELMD License Manager,0,0
2892,snifferdata,SNIFFERDATA,0,0
2893,vseconnector,VSECONNECTOR,0,0
2894,abacus-remote,ABACUS-REMOTE,0,0
2895,natuslink,NATUS LINK,0,0
2896,ecovisiong6-1,ECOVISIONG6-1,0,0
2897,citrix-rtmp,Citrix RTMP,0,0
2898,appliance-cfg,APPLIANCE-CFG,0,0
2899,powergemplus,POWERGEMPLUS,0,0
2900,quicksuite,QUICKSUITE,0,0
2901,allstorcns,ALLSTORCNS,0,0
2902,netaspi,NET ASPI,0,0
2903,suitcase,SUITCASE,0,0
2904,m2ua,M2UA,0,0
2905,m3ua,M3UA,0,0
2906,caller9,CALLER9,0,0
2907,webmethods-b2b,WEBMETHODS B2B,0,0
2908,mao,mao,0,0
2909,funk-dialout,Funk Dialout,0,1
2910,tdaccess,TDAccess,0,1
2911,blockade,Blockade,0,0
2912,epicon,Epicon,0,0
2913,boosterware,Booster Ware,0,0
2914,gamelobby,Game Lobby,0,0
2915,tksocket,TK Socket,0,0
2916,elvin_server,Elvin Server,0,0
2917,elvin_client,Elvin Client,0,0
2918,kastenchasepad,Kasten Chase Pad,0,0
2919,roboer,roboER,0,0
2920,roboeda,roboEDA,0,1
2921,cesdcdman,CESD Contents Delivery Management,0,0
2922,cesdcdtrn,CESD Contents Delivery Data Transfer,0,0
2923,wta-wsp-wtp-s,WTA-WSP-WTP-S,0,0
2924,precise-vip,PRECISE-VIP,0,0
2926,mobile-file-dl,MOBILE-FILE-DL,0,0
2927,unimobilectrl,UNIMOBILECTRL,0,0
2928,redstone-cpss,REDSTONE-CPSS,0,0
2929,amx-webadmin,AMX-WEBADMIN,0,0
2930,amx-weblinx,AMX-WEBLINX,0,0
2931,circle-x,Circle-X,0,0
2932,incp,INCP,0,0
2933,4-tieropmgw,4-TIER OPM GW,0,0
2934,4-tieropmcli,4-TIER OPM CLI,0,0
2935,qtp,QTP,0,0
2936,otpatch,OTPatch,0,0
2937,pnaconsult-lm,PNACONSULT-LM,0,0
2938,sm-pas-1,SM-PAS-1,0,0
2939,sm-pas-2,SM-PAS-2,0,0
2940,sm-pas-3,SM-PAS-3,0,0
2941,sm-pas-4,SM-PAS-4,0,0
2942,sm-pas-5,SM-PAS-5,0,0
2943,ttnrepository,TTNRepository,0,0
2944,megaco-h248,Megaco H-248,0,0
2945,h248-binary,H248 Binary,0,0
2946,fjsvmpor,FJSVmpor,0,0
2947,gpsd,GPS Daemon request/response protocol,0,0
2948,wap-push,WAP PUSH,0,0
2949,wap-pushsecure,WAP PUSH SECURE,0,0
2950,esip,ESIP,0,0
2951,ottp,OTTP,0,0
2952,mpfwsas,MPFWSAS,0,0
2953,ovalarmsrv,OVALARMSRV,0,0
2954,ovalarmsrv-cmd,OVALARMSRV-CMD,0,0
2955,csnotify,CSNOTIFY,0,0
2956,ovrimosdbman,OVRIMOSDBMAN,0,0
2957,jmact5,JAMCT5,0,0
2958,jmact6,JAMCT6,0,0
2959,rmopagt,RMOPAGT,0,0
2960,dfoxserver,DFOXSERVER,0,0
2961,boldsoft-lm,BOLDSOFT-LM,0,0
2962,iph-policy-cli,IPH-POLICY-CLI,0,0
2963,iph-policy-adm,IPH-POLICY-ADM,0,0
2964,bullant-srap,BULLANT SRAP,0,0
2965,bullant-rap,BULLANT RAP,0,0
2966,idp-infotrieve,IDP-INFOTRIEVE,0,0
2967,ssc-agent,SSC-AGENT,0,1
2968,enpp,ENPP,0,1
2969,essp,ESSP,0,0
2970,index-net,INDEX-NET,0,0
2971,netclip,NetClip clipboard daemon,0,0
2972,pmsm-webrctl,PMSM Webrctl,0,0
2973,svnetworks,SV Networks,0,0
2974,signal,Signal,0,0
2975,fjmpcm,Fujitsu Configuration Management Service,0,0
2976,cns-srv-port,CNS Server Port,0,0
2977,ttc-etap-ns,TTCs Enterprise Test Access Protocol - NS,0,0
2978,ttc-etap-ds,TTCs Enterprise Test Access Protocol - DS,0,0
2979,h263-video,H.263 Video Streaming,0,0
2980,wimd,Instant Messaging Service,0,0
2981,mylxamport,MYLXAMPORT,0,0
2982,iwb-whiteboard,IWB-WHITEBOARD,0,0
2983,netplan,NETPLAN,0,0
2984,hpidsadmin,HPIDSADMIN,0,0
2985,hpidsagent,HPIDSAGENT,0,0
2986,stonefalls,STONEFALLS,0,0
2987,identify,identify,0,0
2988,hippad,HIPPA Reporting Protocol,0,0
2989,zarkov,ZARKOV Intelligent Agent Communication,0,0
2990,boscap,BOSCAP,0,0
2991,wkstn-mon,WKSTN-MON,0,0
2992,avenyo,Avenyo Server,0,0
2993,veritas-vis1,VERITAS VIS1,0,0
2994,veritas-vis2,VERITAS VIS2,0,0
2995,idrs,IDRS,0,0
2996,vsixml,vsixml,0,0
2997,rebol,REBOL,0,0
2998,realsecure,Real Secure,0,1
2999,remoteware-un,RemoteWare Unassigned,0,0
3000,remoteware-cl,RemoteWare Client,0,1
3001,origo-native,OrigoDB Server Native Interface,0,1
3002,remoteware-srv,RemoteWare Server,0,0
3003,cgms,CGMS,0,1
3004,csoftragent,Csoft Agent,0,0
3005,geniuslm,Genius License Manager,0,1
3006,ii-admin,Instant Internet Admin,0,1
3007,lotusmtap,Lotus Mail Tracking Agent Protocol,0,1
3008,midnight-tech,Midnight Technologies,0,0
3009,pxc-ntfy,PXC-NTFY,0,0
3010,gw,Telerate Workstation,0,0
3011,trusted-web,Trusted Web,0,1
3012,twsdss,Trusted Web Client,0,0
3013,gilatskysurfer,Gilat Sky Surfer,0,1
3014,broker_service,Broker Service,0,0
3015,nati-dstp,NATI DSTP,0,0
3016,notify_srvr,Notify Server,0,0
3017,event_listener,Event Listener,0,1
3018,srvc_registry,Service Registry,0,0
3019,resource_mgr,Resource Manager,0,0
3020,cifs,CIFS,0,0
3021,agriserver,AGRI Server,0,0
3022,csregagent,CSREGAGENT,0,0
3023,magicnotes,magicnotes,0,0
3024,nds_sso,NDS_SSO,0,0
3025,arepa-raft,Arepa Raft,0,0
3026,agri-gateway,AGRI Gateway,0,0
3027,LiebDevMgmt_C,LiebDevMgmt_C,0,0
3028,LiebDevMgmt_DM,LiebDevMgmt_DM,0,0
3029,LiebDevMgmt_A,LiebDevMgmt_A,0,0
3030,arepa-cas,Arepa Cas,0,1
3031,eppc,Remote AppleEvents/PPC Toolbox,0,1
3032,redwood-chat,Redwood Chat,0,0
3033,pdb,PDB,0,0
3034,osmosis-aeea,Osmosis / Helix (R) AEEA Port,0,0
3035,fjsv-gssagt,FJSV gssagt,0,0
3036,hagel-dump,Hagel DUMP,0,0
3037,hp-san-mgmt,HP SAN Mgmt,0,0
3038,santak-ups,Santak UPS,0,0
3039,cogitate,Cogitate,0,0
3040,tomato-springs,Tomato Springs,0,0
3041,di-traceware,di-traceware,0,0
3042,journee,journee,0,0
3043,brp,Broadcast Routing Protocol,0,0
3044,epp,EndPoint Protocol,0,0
3045,responsenet,ResponseNet,0,0
3046,di-ase,di-ase,0,0
3047,hlserver,Fast Security HL Server,0,0
3048,pctrader,Sierra Net PC Trader,0,0
3049,nsws,NSWS,0,0
3050,gds_db,gds_db,0,0
3051,galaxy-server,Galaxy Server,0,0
3052,apc-3052,APC 3052,0,1
3053,dsom-server,dsom-server,0,0
3054,amt-cnf-prot,AMT CNF PROT,0,0
3055,policyserver,Policy Server,0,0
3056,cdl-server,CDL Server,0,0
3057,goahead-fldup,GoAhead FldUp,0,0
3058,videobeans,videobeans,0,0
3059,qsoft,qsoft,0,0
3060,interserver,interserver,0,0
3061,cautcpd,cautcpd,0,0
3062,ncacn-ip-tcp,ncacn-ip-tcp,0,0
3063,ncadg-ip-udp,ncadg-ip-udp,0,0
3064,rprt,Remote Port Redirector,0,0
3065,slinterbase,slinterbase,0,0
3066,netattachsdmp,NETATTACHSDMP,0,0
3067,fjhpjp,FJHPJP,0,0
3068,ls3bcast,ls3 Broadcast,0,0
3069,ls3,ls3,0,0
3070,mgxswitch,MGXSWITCH,0,0
3071,xplat-replicate,Crossplatform replication protocol,0,1
3072,csd-monitor,ContinuStor Monitor Port,0,0
3073,vcrp,Very simple chatroom prot,0,0
3074,xbox,Xbox game port,0,0
3075,orbix-locator,Orbix 2000 Locator,0,0
3076,orbix-config,Orbix 2000 Config,0,0
3077,orbix-loc-ssl,Orbix 2000 Locator SSL,0,1
3078,orbix-cfg-ssl,Orbix 2000 Locator SSL,0,0
3079,lv-frontpanel,LV Front Panel,0,0
3080,stm_pproc,stm_pproc,0,0
3081,tl1-lv,TL1-LV,0,0
3082,tl1-raw,TL1-RAW,0,0
3083,tl1-telnet,TL1-TELNET,0,0
3084,itm-mccs,ITM-MCCS,0,0
3085,pcihreq,PCIHReq,0,0
3086,jdl-dbkitchen,JDL-DBKitchen,0,0
3087,asoki-sma,Asoki SMA,0,0
3088,xdtp,eXtensible Data Transfer Protocol,0,0
3089,ptk-alink,ParaTek Agent Linking,0,0
3090,stss,Senforce Session Services,0,0
3091,1ci-smcs,1Ci Server Management,0,0
3093,rapidmq-center,Jiiva RapidMQ Center,0,0
3094,rapidmq-reg,Jiiva RapidMQ Registry,0,0
3095,panasas,Panasas rendezvous port,0,0
3096,ndl-aps,Active Print Server Port,0,0
3097,reserved,Reserved,0,0
3098,umm-port,Universal Message Manager,0,0
3099,chmd,CHIPSY Machine Daemon,0,0
3100,opcon-xps,OpCon/xps,0,0
3101,hp-pxpib,HP PolicyXpert PIB Server,0,0
3102,slslavemon,SoftlinK Slave Mon Port,0,0
3103,autocuesmi,Autocue SMI Protocol,0,0
3104,autocuelog,Autocue Logger Protocol,0,0
3105,cardbox,Cardbox,0,0
3106,cardbox-http,Cardbox HTTP,0,0
3107,business,Business protocol,0,0
3108,geolocate,Geolocate protocol,0,0
3109,personnel,Personnel protocol,0,0
3110,sim-control,simulator control port,0,0
3111,wsynch,Web Synchronous Services,0,0
3112,ksysguard,KDE System Guard,0,0
3113,cs-auth-svr,CS-Authenticate Svr Port,0,0
3114,ccmad,CCM AutoDiscover,0,0
3115,mctet-master,MCTET Master,0,0
3116,mctet-gateway,MCTET Gateway,0,0
3117,mctet-jserv,MCTET Jserv,0,0
3118,pkagent,PKAgent,0,0
3119,d2000kernel,D2000 Kernel Port,0,0
3120,d2000webserver,D2000 Webserver Port,0,0
3121,pcmk-remote,The pacemaker remote (pcmk-remote) service extends high availability functionality outside of the Linux cluster into remote nodes.,0,0
3122,vtr-emulator,MTI VTR Emulator port,0,0
3123,edix,EDI Translation Protocol,0,0
3124,beacon-port,Beacon Port,0,0
3125,a13-an,A13-AN Interface,0,0
3127,ctx-bridge,CTX Bridge Port,0,0
3128,ndl-aas,Active API Server Port,0,1
3129,netport-id,NetPort Discovery Port,0,0
3130,icpv2,ICPv2,0,0
3131,netbookmark,Net Book Mark,0,0
3132,ms-rule-engine,Microsoft Business Rule Engine Update Service,0,0
3133,prism-deploy,Prism Deploy User Port,0,0
3134,ecp,Extensible Code Protocol,0,0
3135,peerbook-port,PeerBook Port,0,0
3136,grubd,Grub Server Port,0,0
3137,rtnt-1,rtnt-1 data packets,0,0
3138,rtnt-2,rtnt-2 data packets,0,0
3139,incognitorv,Incognito Rendez-Vous,0,0
3140,ariliamulti,Arilia Multiplexor,0,0
3141,vmodem,VMODEM,0,0
3142,rdc-wh-eos,RDC WH EOS,0,0
3143,seaview,Sea View,0,0
3144,tarantella,Tarantella,0,0
3145,csi-lfap,CSI-LFAP,0,0
3146,bears-02,bears-02,0,0
3147,rfio,RFIO,0,0
3148,nm-game-admin,NetMike Game Administrator,0,0
3149,nm-game-server,NetMike Game Server,0,0
3150,nm-asses-admin,NetMike Assessor Administrator,0,0
3151,nm-assessor,NetMike Assessor,0,0
3152,feitianrockey,FeiTian Port,0,0
3153,s8-client-port,S8Cargo Client Port,0,0
3154,ccmrmi,ON RMI Registry,0,0
3155,jpegmpeg,JpegMpeg Port,0,0
3156,indura,Indura Collector,0,0
3157,e3consultants,CCC Listener Port,0,0
3158,stvp,SmashTV Protocol,0,0
3159,navegaweb-port,NavegaWeb Tarification,0,0
3160,tip-app-server,TIP Application Server,0,0
3161,doc1lm,DOC1 License Manager,0,0
3162,sflm,SFLM,0,0
3163,res-sap,RES-SAP,0,0
3164,imprs,IMPRS,0,0
3165,newgenpay,Newgenpay Engine Service,0,0
3166,sossecollector,Quest Spotlight Out-Of-Process Collector,0,0
3167,nowcontact,Now Contact Public Server,0,0
3168,poweronnud,Now Up-to-Date Public Server,0,1
3169,serverview-as,SERVERVIEW-AS,0,0
3170,serverview-asn,SERVERVIEW-ASN,0,0
3171,serverview-gf,SERVERVIEW-GF,0,0
3172,serverview-rm,SERVERVIEW-RM,0,0
3173,serverview-icc,SERVERVIEW-ICC,0,0
3174,armi-server,ARMI Server,0,0
3175,t1-e1-over-ip,T1_E1_Over_IP,0,0
3176,ars-master,ARS Master,0,0
3177,phonex-port,Phonex Protocol,0,0
3178,radclientport,Radiance UltraEdge Port,0,0
3179,h2gf-w-2m,H2GF W.2m Handover prot.,0,0
3180,mc-brk-srv,Millicent Broker Server,0,0
3181,bmcpatrolagent,BMC Patrol Agent,0,0
3182,bmcpatrolrnvu,BMC Patrol Rendezvous,0,0
3183,cops-tls,COPS/TLS,0,0
3184,apogeex-port,ApogeeX Port,0,0
3185,smpppd,SuSE Meta PPPD,0,0
3186,iiw-port,IIW Monitor User Port,0,0
3187,odi-port,Open Design Listen Port,0,0
3188,brcm-comm-port,Broadcom Port,0,0
3189,pcle-infex,Pinnacle Sys InfEx Port,0,0
3190,csvr-proxy,ConServR Proxy,0,0
3191,csvr-sslproxy,ConServR SSL Proxy,0,0
3192,firemonrcc,FireMon Revision Control,0,0
3193,spandataport,SpanDataPort,0,0
3194,magbind,Rockstorm MAG protocol,0,0
3195,ncu-1,Network Control Unit,0,0
3196,ncu-2,Network Control Unit,0,0
3197,embrace-dp-s,Embrace Device Protocol Server,0,0
3198,embrace-dp-c,Embrace Device Protocol Client,0,0
3199,dmod-workspace,DMOD WorkSpace,0,0
3200,tick-port,Press-sense Tick Port,0,0
3201,cpq-tasksmart,CPQ-TaskSmart,0,0
3202,intraintra,IntraIntra,0,0
3203,netwatcher-mon,Network Watcher Monitor,0,0
3204,netwatcher-db,Network Watcher DB Access,0,0
3205,isns,iSNS Server Port,0,0
3206,ironmail,IronMail POP Proxy,0,0
3207,vx-auth-port,Veritas Authentication Port,0,0
3208,pfu-prcallback,PFU PR Callback,0,0
3209,netwkpathengine,HP OpenView Network Path Engine Server,0,0
3210,flamenco-proxy,Flamenco Networks Proxy,0,0
3211,avsecuremgmt,Avocent Secure Management,0,1
3212,surveyinst,Survey Instrument,0,0
3213,neon24x7,NEON 24X7 Mission Control,0,0
3214,jmq-daemon-1,JMQ Daemon Port 1,0,0
3215,jmq-daemon-2,JMQ Daemon Port 2,0,0
3216,ferrari-foam,Ferrari electronic FOAM,0,0
3217,unite,Unified IP & Telecom Environment,0,0
3218,smartpackets,EMC SmartPackets,0,0
3219,wms-messenger,WMS Messenger,0,0
3220,xnm-ssl,XML NM over SSL,0,0
3221,xnm-clear-text,XML NM over TCP,0,1
3222,glbp,Gateway Load Balancing Pr,0,0
3223,digivote,DIGIVOTE (R) Vote-Server,0,0
3224,aes-discovery,AES Discovery Port,0,0
3225,fcip-port,FCIP,0,0
3226,isi-irp,ISI Industry Software IRP,0,0
3227,dwnmshttp,DiamondWave NMS Server,0,0
3228,dwmsgserver,DiamondWave MSG Server,0,0
3229,global-cd-port,Global CD Port,0,0
3230,sftdst-port,Software Distributor Port,0,0
3231,vidigo,VidiGo communication (previous was: Delta Solutions Direct),0,0
3232,mdtp,MDT port,0,0
3233,whisker,WhiskerControl main port,0,0
3234,alchemy,Alchemy Server,0,0
3235,mdap-port,MDAP port,0,0
3236,apparenet-ts,appareNet Test Server,0,0
3237,apparenet-tps,appareNet Test Packet Sequencer,0,0
3238,apparenet-as,appareNet Analysis Server,0,0
3239,apparenet-ui,appareNet User Interface,0,0
3240,triomotion,Trio Motion Control Port,0,0
3241,sysorb,SysOrb Monitoring Server,0,0
3242,sdp-id-port,Session Description ID,0,0
3243,timelot,Timelot Port,0,0
3244,onesaf,OneSAF,0,0
3245,vieo-fe,VIEO Fabric Executive,0,0
3246,dvt-system,DVT SYSTEM PORT,0,0
3247,dvt-data,DVT DATA LINK,0,0
3248,procos-lm,PROCOS LM,0,0
3249,ssp,State Sync Protocol,0,0
3250,hicp,HMS hicp port,0,0
3251,sysscanner,Sys Scanner,0,0
3252,dhe,DHE port,0,0
3253,pda-data,PDA Data,0,0
3254,pda-sys,PDA System,0,0
3255,semaphore,Semaphore Connection Port,0,0
3256,cpqrpm-agent,Compaq RPM Agent Port,0,0
3257,cpqrpm-server,Compaq RPM Server Port,0,0
3258,ivecon-port,Ivecon Server Port,0,0
3259,epncdp2,Epson Network Common Devi,0,0
3260,iscsi-target,iSCSI port,0,1
3261,winshadow,winShadow,0,1
3262,necp,NECP,0,0
3263,ecolor-imager,E-Color Enterprise Imager,0,0
3264,ccmail,cc:mail/lotus,0,0
3265,altav-tunnel,Altav Tunnel,0,0
3266,ns-cfg-server,NS CFG Server,0,0
3267,ibm-dial-out,IBM Dial Out,0,0
3268,msft-gc,Microsoft Global Catalog,0,1
3269,msft-gc-ssl,Microsoft Global Catalog with LDAP/SSL,0,1
3270,verismart,Verismart,0,0
3271,csoft-prev,CSoft Prev Port,0,0
3272,user-manager,Fujitsu User Manager,0,0
3273,sxmp,Simple Extensible Multiplexed Protocol,0,0
3274,ordinox-server,Ordinox Server,0,0
3275,samd,SAMD,0,0
3276,maxim-asics,Maxim ASICs,0,0
3277,awg-proxy,AWG Proxy,0,0
3278,lkcmserver,LKCM Server,0,0
3279,admind,admind,0,0
3280,vs-server,VS Server,0,0
3281,sysopt,SYSOPT,0,0
3282,datusorb,Datusorb,0,0
3283,Apple Remote Desktop (Net Assistant),Net Assistant,0,1
3284,4talk,4Talk,0,0
3285,plato,Plato,0,0
3286,e-net,E-Net,0,0
3287,directvdata,DIRECTVDATA,0,0
3288,cops,COPS,0,0
3289,enpc,ENPC,0,0
3290,caps-lm,CAPS LOGISTICS TOOLKIT - LM,0,0
3291,sah-lm,S A Holditch & Associates - LM,0,0
3292,cart-o-rama,Cart O Rama,0,0
3293,fg-fps,fg-fps,0,0
3294,fg-gip,fg-gip,0,0
3295,dyniplookup,Dynamic IP Lookup,0,0
3296,rib-slm,Rib License Manager,0,0
3297,cytel-lm,Cytel License Manager,0,0
3298,deskview,DeskView,0,0
3299,pdrncs,pdrncs,0,0
3300,ceph,Ceph monitor,0,1
3302,mcs-fastmail,MCS Fastmail,0,0
3303,opsession-clnt,OP Session Client,0,0
3304,opsession-srvr,OP Session Server,0,0
3305,odette-ftp,ODETTE-FTP,0,0
3306,mysql,MySQL,0,1
3307,opsession-prxy,OP Session Proxy,0,0
3308,tns-server,TNS Server,0,0
3309,tns-adv,TNS ADV,0,0
3310,dyna-access,Dyna Access,0,0
3311,mcns-tel-ret,MCNS Tel Ret,0,0
3312,appman-server,Application Management Server,0,0
3313,uorb,Unify Object Broker,0,0
3314,uohost,Unify Object Host,0,0
3315,cdid,CDID,0,0
3316,aicc-cmi,AICC/CMI,0,0
3317,vsaiport,VSAI PORT,0,0
3318,ssrip,Swith to Swith Routing Information Protocol,0,0
3319,sdt-lmd,SDT License Manager,0,0
3320,officelink2000,Office Link 2000,0,0
3321,vnsstr,VNSSTR,0,0
3326,sftu,SFTU,0,0
3327,bbars,BBARS,0,0
3328,egptlm,Eaglepoint License Manager,0,0
3329,hp-device-disc,HP Device Disc,0,0
3330,mcs-calypsoicf,MCS Calypso ICF,0,0
3331,mcs-messaging,MCS Messaging,0,0
3332,mcs-mailsvr,MCS Mail Server,0,0
3333,dec-notes,DEC Notes,0,1
3334,directv-web,Direct TV Webcasting,0,0
3335,directv-soft,Direct TV Software Updates,0,0
3336,directv-tick,Direct TV Tickers,0,0
3337,directv-catlg,Direct TV Data Catalog,0,0
3338,anet-b,OMF data b,0,0
3339,anet-l,OMF data l,0,0
3340,anet-m,OMF data m,0,0
3341,anet-h,OMF data h,0,0
3342,webtie,WebTIE,0,0
3343,ms-cluster-net,MS Cluster Net,0,0
3344,bnt-manager,BNT Manager,0,0
3345,influence,Influence,0,0
3346,trnsprntproxy,Trnsprnt Proxy,0,0
3347,phoenix-rpc,Phoenix RPC,0,0
3348,pangolin-laser,Pangolin Laser,0,0
3349,chevinservices,Chevin Services,0,0
3350,findviatv,FINDVIATV,0,0
3351,btrieve,Btrieve port,0,1
3352,ssql,Scalable SQL,0,0
3353,fatpipe,FATPIPE,0,0
3354,suitjd,SUITJD,0,0
